L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Care Instruction,Ingredients,Specification
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-10,Sleepy Owl,"Sleepy Owl Cold Brew Coffee (Classic)+Cold Brew Coffee (Sweet)+Hazelnut Coffee (200ml each), Combo 3 Items","Sleepy Owl Cold Brew Coffee (Classic) 200 ml
Sleepy Owl Classic is a cold-brewed iced coffee made from the highest quality 100% Grade A coffee sourced straight from Chikmagalur. Made with just 8 grams of sugar and a little milk, Sleepy Owl Classic is the perfect functional beverage for all lovers of coffee. The bottles contain 200ml of iced coffee and are made with love at our production facility in Ghaziabad. Each bottle has a shelf life of 120 days, which is achieved without any preservatives due to a special production process we use. 

Sleepy Owl Cold Brew Coffee (Sweet) 200 ml

Sleepy Owl Hazelnut Coffee 200 ml",Combo 3 Items,Combo  Items,Combo 3 Items,3,1,375,375,"Amrit Corp Ltd. (Unit Amrit Food), Amrit Nagar, G.T. Road, Ghaziabad, U.P. - 201009",India,['1213476'],"['13317008000352,10013051000634']",https://datalabs.siva3.io/image/Eunimart_groceries_213476_1-sleepy-owl-cold-brew-coffee-classiccold-brew-coffee-sweethazelnut-coffee-200ml-each.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Sleepy Owl Cold Brew Coffee (Classic) 200 ml
Ready to drink.

Sleepy Owl Cold Brew Coffee (Sweet) 200 ml
Ready to drink.

Sleepy Owl Hazelnut Coffee 200 ml
Ready to use.","['EAN Code: 1213476', 'FSSAI Number: 13317008000352, 10013051000634', 'Manufacturer Name & : Amrit Corp Ltd. (Unit Amrit Food), Amrit Nagar, G.T. Road, Ghaziabad, U.P. - 201009', 'Marketed By: Sleepy Owl Coffee Private Limited, 145/1, Ground Floor, Shahpur Jat, Delhi-110049', 'Country of Origin: India', 'Best Before 01-05-2023', '","Sleepy Owl Coffee Private Limited, 145/1, Ground Floor, Shahpur Jat, Delhi-110049",-,-,-,-,"Sleepy Owl Cold Brew Coffee (Classic) 200 ml
Coffee, Milk & Sugar.

Sleepy Owl Cold Brew Coffee (Sweet) 200 ml
Coffee, Milk & Sugar
Sleepy Owl Hazelnut Coffee 200 ml
Coffee, Milk & Sugar. Contains added flavours (Natural Identical Flavouring).",-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-10,Sleepy Owl,"Sleepy Owl Cold Brew Coffee (Sweet) + Cold Coffee - Mocha (200 ml each) Bottle, Combo 2 Items","Sleepy Owl Cold Brew Coffee (Sweet) 200 ml Bottle
Sleepy Owl Sweet is a cold-brewed iced coffee made from the highest quality 100% Grade A coffee sourced straight from Chikmagalur. Made with just 13 grams of sugar and a little milk, Sleepy Owl Sweet is the perfect functional beverage for all lovers of coffee. The bottles contain 200ml of iced coffee and are made with love at our production facility in Ghaziabad. Each bottle has a shelf life of 120 days, which is achieved without any preservatives due to a special production process we use. The bottles are capped with easy to pull pop off caps and have an ambient shelf life meaning they can be stored in cold or warm temperature. 

Sleepy Owl Cold Coffee - Mocha, With No Preservatives 200 ml Bottle",Combo 2 Items,Combo  Items,Combo 2 Items,2,1,250,250,"Amrit Corp Ltd (Unit Amrit Food), Amrit Nagar, G.T. Road, Ghaziabad, U.P. - 201009 & 145/1, Ground Floor, Shahpur Jat, Delhi-110049",India,['1214971'],['13317008000352'],https://datalabs.siva3.io/image/Eunimart_groceries_214971_1-sleepy-owl-cold-brew-coffee-sweet-cold-coffee-mocha-200-ml-each-bottle.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Sleepy Owl Cold Brew Coffee (Sweet) 200 ml Bottle
Ready to drink.

Sleepy Owl Cold Coffee - Mocha, With No Preservatives 200 ml Bottle
Ready to drink","['EAN Code: 1214971', 'Country of origin: India', 'FSSAI Number: 13317008000352', 'Manufacturer Name and : Amrit Corp Ltd (Unit Amrit Food), Amrit Nagar, G.T. Road, Ghaziabad, U.P. - 201009 & 145/1, Ground Floor, Shahpur Jat, Delhi-110049', 'Marketed by:Sleepy Owl- 145/1, Shahpur Jat, Siri Fort, New Delhi, Delhi 110049', 'Country of origin: India', 'Best before 01-05-2023', '","Sleepy Owl- 145/1, Shahpur Jat, Siri Fort, New Delhi, Delhi 110049",-,-,-,-,"Sleepy Owl Cold Brew Coffee (Sweet) 200 ml Bottle
Coffee, Milk & Sugar
Sleepy Owl Cold Coffee - Mocha, With No Preservatives 200 ml Bottle
Mocha",-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-10,Sleepy Owl,"Sleepy Owl Cold Brew Coffee (Sweet) + Cold Coffee - Salted Caramel (200 ml each) Bottle, Combo 2 Items","Sleepy Owl Cold Brew Coffee (Sweet) 200 ml Bottle
Sleepy Owl Sweet is a cold-brewed iced coffee made from the highest quality 100% Grade A coffee sourced straight from Chikmagalur. Made with just 13 grams of sugar and a little milk, Sleepy Owl Sweet is the perfect functional beverage for all lovers of coffee. The bottles contain 200ml of iced coffee and are made with love at our production facility in Ghaziabad. Each bottle has a shelf life of 120 days, which is achieved without any preservatives due to a special production process we use. The bottles are capped with easy to pull pop off caps and have an ambient shelf life meaning they can be stored in cold or warm temperature. 

Sleepy Owl Cold Coffee - Salted Caramel, With No Preservatives 200 ml Bottle",Combo 2 Items,Combo  Items,Combo 2 Items,2,1,250,250,"Amrit Corp Ltd (Unit Amrit Food), Amrit Nagar, G.T. Road, Ghaziabad, U.P. - 201009 & 145/1, Ground Floor, Shahpur Jat, Delhi-110049",India,['1214968'],['13317008000352'],https://datalabs.siva3.io/image/Eunimart_groceries_214968_1-sleepy-owl-cold-brew-coffee-sweet-cold-coffee-salted-caramel-200-ml-each-bottle.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Sleepy Owl Cold Brew Coffee (Sweet) 200 ml Bottle
Ready to drink.

Sleepy Owl Cold Coffee - Salted Caramel, With No Preservatives 200 ml Bottle
Ready to drink","['EAN Code: 1214968', 'Country of origin: India', 'FSSAI Number: 13317008000352', 'Manufacturer Name and : Amrit Corp Ltd (Unit Amrit Food), Amrit Nagar, G.T. Road, Ghaziabad, U.P. - 201009 & 145/1, Ground Floor, Shahpur Jat, Delhi-110049', 'Marketed by:Sleepy Owl- 145/1, Shahpur Jat, Siri Fort, New Delhi, Delhi 110049', 'Country of origin: India', 'Best before 01-05-2023', '","Sleepy Owl- 145/1, Shahpur Jat, Siri Fort, New Delhi, Delhi 110049",-,-,-,-,"Sleepy Owl Cold Brew Coffee (Sweet) 200 ml Bottle
Coffee, Milk & Sugar
Sleepy Owl Cold Coffee - Salted Caramel, With No Preservatives 200 ml Bottle
Salted Caramel",-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-10,Sleepy Owl,"Sleepy Owl Cold Brew Coffee (Sweet) 200 ml + Hazelnut Coffee 200 ml, Combo 2 Items","Sleepy Owl Cold Brew Coffee (Sweet) 200 ml
Sleepy Owl Sweet is a cold-brewed iced coffee made from the highest quality 100% Grade A coffee sourced straight from Chikmagalur. Made with just 13 grams of sugar and a little milk, Sleepy Owl Sweet is the perfect functional beverage for all lovers of coffee. The bottles contain 200ml of iced coffee and are made with love at our production facility in Ghaziabad. Each bottle has a shelf life of 120 days, which is achieved without any preservatives due to a special production process we use. The bottles are capped with easy to pull pop off caps and have an ambient shelf life meaning they can be stored in cold or warm temperature. 

Sleepy Owl Hazelnut Coffee 200 ml",Combo 2 Items,Combo  Items,Combo 2 Items,2,1,250,250,"Amrit Corp Ltd. (Unit Amrit Food), Amrit Nagar, G.T. Road, Ghaziabad, U.P. - 201009",India,['1213474'],"['13317008000352,10013051000634']",https://datalabs.siva3.io/image/Eunimart_groceries_213474_1-sleepy-owl-cold-brew-coffee-sweet-200-ml-hazelnut-coffee-200-ml.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Sleepy Owl Cold Brew Coffee (Sweet) 200 ml
Ready to drink.

Sleepy Owl Hazelnut Coffee 200 ml
Ready to use.","['EAN Code: 1213474', 'FSSAI Number: 13317008000352, 10013051000634', 'Manufacturer Name & : Amrit Corp Ltd. (Unit Amrit Food), Amrit Nagar, G.T. Road, Ghaziabad, U.P. - 201009', 'Marketed By: Sleepy Owl Coffee Private Limited, 145/1, Ground Floor, Shahpur Jat, Delhi-110049', 'Country of Origin: India', 'Best Before 01-05-2023', '","Sleepy Owl Coffee Private Limited, 145/1, Ground Floor, Shahpur Jat, Delhi-110049",-,-,-,-,"Sleepy Owl Cold Brew Coffee (Sweet) 200 ml
Coffee, Milk & Sugar
Sleepy Owl Hazelnut Coffee 200 ml
Coffee, Milk & Sugar. Contains added flavours (Natural Identical Flavouring).",-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-10,Sleepy Owl,"Sleepy Owl Cold Brew Coffee - Classic + Sweet + Cold Coffee - Mocha (200 ml each) Bottle, Combo 3 Items","Sleepy Owl Cold Brew Coffee (Classic) 200 ml Bottle
Sleepy Owl Classic is a cold-brewed iced coffee made from the highest quality 100% Grade A coffee sourced straight from Chikmagalur. Made with just 8 grams of sugar and a little milk, Sleepy Owl Classic is the perfect functional beverage for all lovers of coffee. The bottles contain 200ml of iced coffee and are made with love at our production facility in Ghaziabad. Each bottle has a shelf life of 120 days, which is achieved without any preservatives due to a special production process we use. 

Sleepy Owl Cold Brew Coffee (Sweet) 200 ml Bottle

Sleepy Owl Cold Coffee - Mocha, With No Preservatives 200 ml Bottle",Combo 3 Items,Combo  Items,Combo 3 Items,3,1,375,375,"Amrit Corp Ltd (Unit Amrit Food), Amrit Nagar, G.T. Road, Ghaziabad, U.P. - 201009 & 145/1, Ground Floor, Shahpur Jat, Delhi-110049",India,['1214980'],['13317008000352'],https://datalabs.siva3.io/image/Eunimart_groceries_214980_1-sleepy-owl-cold-brew-coffee-classic-sweet-cold-coffee-mocha-200-ml-each-bottle.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Sleepy Owl Cold Brew Coffee (Classic) 200 ml Bottle
Ready to drink.

Sleepy Owl Cold Brew Coffee (Sweet) 200 ml Bottle
Ready to drink.

Sleepy Owl Cold Coffee - Mocha, With No Preservatives 200 ml Bottle
Ready to drink","['EAN Code: 1214980', 'Country of origin: India', 'FSSAI Number: 13317008000352', 'Manufacturer Name and : Amrit Corp Ltd (Unit Amrit Food), Amrit Nagar, G.T. Road, Ghaziabad, U.P. - 201009 & 145/1, Ground Floor, Shahpur Jat, Delhi-110049', 'Marketed by: Sleepy Owl Coffee Pvt Ltd 145/1, Ground Floor, Shahpur Jat, Delhi-110049', 'Best Before__PSL__days from the date of delivery', '","Sleepy Owl Coffee Pvt Ltd 145/1, Ground Floor, Shahpur Jat, Delhi-110049",-,-,-,-,"Sleepy Owl Cold Brew Coffee (Classic) 200 ml Bottle
Coffee, Milk & Sugar.

Sleepy Owl Cold Brew Coffee (Sweet) 200 ml Bottle
Coffee, Milk & Sugar
Sleepy Owl Cold Coffee - Mocha, With No Preservatives 200 ml Bottle
Mocha",-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-10,Sleepy Owl,"Sleepy Owl Cold Brew Coffee - Classic + Sweet + Cold Coffee - Salted Caramel (200 ml each), Combo 3 Items","Sleepy Owl Cold Brew Coffee (Classic) 200 ml Bottle
Sleepy Owl Classic is a cold-brewed iced coffee made from the highest quality 100% Grade A coffee sourced straight from Chikmagalur. Made with just 8 grams of sugar and a little milk, Sleepy Owl Classic is the perfect functional beverage for all lovers of coffee. The bottles contain 200ml of iced coffee and are made with love at our production facility in Ghaziabad. Each bottle has a shelf life of 120 days, which is achieved without any preservatives due to a special production process we use. 

Sleepy Owl Cold Brew Coffee (Sweet) 200 ml Bottle

Sleepy Owl Cold Coffee - Salted Caramel, With No Preservatives 200 ml Bottle",Combo 3 Items,Combo  Items,Combo 3 Items,3,1,375,375,"Amrit Corp Ltd (Unit Amrit Food), Amrit Nagar, G.T. Road, Ghaziabad, U.P. - 201009 & 145/1, Ground Floor, Shahpur Jat, Delhi-110049",India,['1214977'],['13317008000352'],https://datalabs.siva3.io/image/Eunimart_groceries_214977_1-sleepy-owl-cold-brew-coffee-classic-sweet-cold-coffee-salted-caramel-200-ml-each.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Sleepy Owl Cold Brew Coffee (Classic) 200 ml Bottle
Ready to drink.

Sleepy Owl Cold Brew Coffee (Sweet) 200 ml Bottle
Ready to drink.

Sleepy Owl Cold Coffee - Salted Caramel, With No Preservatives 200 ml Bottle
Ready to drink","['EAN Code: 1214977', 'Country of origin: India', 'FSSAI Number: 13317008000352', 'Manufacturer Name and : Amrit Corp Ltd (Unit Amrit Food), Amrit Nagar, G.T. Road, Ghaziabad, U.P. - 201009 & 145/1, Ground Floor, Shahpur Jat, Delhi-110049', 'Marketed by: Sleepy Owl Coffee Pvt Ltd 145/1, Ground Floor, Shahpur Jat, Delhi-110049', 'Best Before__PSL__days from the date of delivery', '","Sleepy Owl Coffee Pvt Ltd 145/1, Ground Floor, Shahpur Jat, Delhi-110049",-,-,-,-,"Sleepy Owl Cold Brew Coffee (Classic) 200 ml Bottle
Coffee, Milk & Sugar.

Sleepy Owl Cold Brew Coffee (Sweet) 200 ml Bottle
Coffee, Milk & Sugar
Sleepy Owl Cold Coffee - Salted Caramel, With No Preservatives 200 ml Bottle
Salted Caramel",-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-10,Sleepy Owl,"Sleepy Owl Cold Brew Coffee - Classic, 3x200 ml Multipack","Sleepy Owl Classic is a cold-brewed iced coffee made from the highest quality 100% Grade A coffee sourced straight from Chikmagalur. Made with just 8 grams of sugar and a little milk, Sleepy Owl Classic is the perfect functional beverage for all lovers of coffee. The bottles contain 200ml of iced coffee and are made with love at our production facility in Ghaziabad. Each bottle has a shelf life of 120 days, which is achieved without any preservatives due to a special production process we use.",3x200 ml Multipack,ml,3x200 ml Multipack,1,1,375,375,"Amrit Corp Ltd (Unit Amrit Food), Amrit Nagar, G.T. Road, Ghaziabad, U.P. - 201009 & 145/1, Ground Floor, Shahpur Jat, Delhi-110049",India,['1209642'],['13317008000352'],https://datalabs.siva3.io/image/Eunimart_groceries_209642_2-sleepy-owl-cold-brew-coffee-classic.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Ready to drink.,"['EAN Code: 1209642', 'Country of origin: India', 'FSSAI Number: 13317008000352', 'Manufacturer Name and : Amrit Corp Ltd (Unit Amrit Food), Amrit Nagar, G.T. Road, Ghaziabad, U.P. - 201009 & 145/1, Ground Floor, Shahpur Jat, Delhi-110049', 'Marketed by: Sleepy Owl Coffee Pvt Ltd 145/1, Ground Floor, Shahpur Jat, Delhi-110049', 'Best Before 01-05-2023', '","Sleepy Owl Coffee Pvt Ltd 145/1, Ground Floor, Shahpur Jat, Delhi-110049",-,-,-,-,"Coffee, Milk & Sugar.",-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-10,Sleepy Owl,"Sleepy Owl Cold Brew Coffee - Classic, 6x200 ml Multipack","Sleepy Owl Classic is a cold-brewed iced coffee made from the highest quality 100% Grade A coffee sourced straight from Chikmagalur. Made with just 8 grams of sugar and a little milk, Sleepy Owl Classic is the perfect functional beverage for all lovers of coffee. The bottles contain 200ml of iced coffee and are made with love at our production facility in Ghaziabad. Each bottle has a shelf life of 120 days, which is achieved without any preservatives due to a special production process we use.",6x200 ml Multipack,ml,6x200 ml Multipack,1,1,750,750,"Amrit Corp Ltd (Unit Amrit Food), Amrit Nagar, G.T. Road, Ghaziabad, U.P. - 201009 & 145/1, Ground Floor, Shahpur Jat, Delhi-110049",India,['1213465'],['13317008000352'],https://datalabs.siva3.io/image/Eunimart_groceries_213465_1-sleepy-owl-cold-brew-coffee-classic.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Ready to drink.,"['EAN Code: 1213465', 'Country of origin: India', 'FSSAI Number: 13317008000352', 'Manufacturer Name and : Amrit Corp Ltd (Unit Amrit Food), Amrit Nagar, G.T. Road, Ghaziabad, U.P. - 201009 & 145/1, Ground Floor, Shahpur Jat, Delhi-110049', 'Marketed by: Sleepy Owl Coffee Pvt Ltd 145/1, Ground Floor, Shahpur Jat, Delhi-110049', 'Best Before 01-05-2023', '","Sleepy Owl Coffee Pvt Ltd 145/1, Ground Floor, Shahpur Jat, Delhi-110049",-,-,-,-,"Coffee, Milk & Sugar.",-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-10,Sleepy Owl,"Sleepy Owl Cold Brew Coffee - Hazelnut, 2x200 ml Multipack",Sleepy Owl Ready to Drink Hazelnut coffee has a sweet aroma of nutty notes of roasted hazelnuts combined with a perfectly balanced blend of premium coffee beans. Enjoy this deliciously rewarding tasty cold brew coffee with milk and very less sugar. Made with 100% Arabica coffee; contains no preservatives. It is low in acidity and naturally smooth. Allergen free. Quantity: 200 ml (Bottle),2x200 ml Multipack,ml,2x200 ml Multipack,1,1,250,250,"Amrit Corp Ltd. (Unit Amrit Food), Amrit Nagar, G.T. Road, Ghaziabad, U.P. - 201009",India,['1213467'],"['13317008000352,10013051000634']",https://datalabs.siva3.io/image/Eunimart_groceries_213467_1-sleepy-owl-hazelnut-coffee.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Ready to use.,"['EAN Code: 1213467', 'FSSAI Number: 13317008000352, 10013051000634', 'Manufacturer Name & : Amrit Corp Ltd. (Unit Amrit Food), Amrit Nagar, G.T. Road, Ghaziabad, U.P. - 201009', 'Marketed By: Sleepy Owl Coffee Private Limited, 145/1, Ground Floor, Shahpur Jat, Delhi-110049', 'Country of Origin: India', 'Best Before 01-09-2023', '","Sleepy Owl Coffee Private Limited, 145/1, Ground Floor, Shahpur Jat, Delhi-110049",-,-,-,-,"Coffee, Milk, Water & Sugar. Contains added flavours (Natural Identical Flavouring).",-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-10,Sleepy Owl,"Sleepy Owl Cold Brew Coffee - Sweet, 3x200 ml Multipack","Sleepy Owl Sweet is a cold-brewed iced coffee made from the highest quality 100% Grade A coffee sourced straight from Chikmagalur. Made with just 13 grams of sugar and a little milk, Sleepy Owl Sweet is the perfect functional beverage for all lovers of coffee. The bottles contain 200ml of iced coffee and are made with love at our production facility in Ghaziabad. Each bottle has a shelf life of 120 days, which is achieved without any preservatives due to a special production process we use. The bottles are capped with easy to pull pop off caps and have an ambient shelf life meaning they can be stored in cold or warm temperature.",3x200 ml Multipack,ml,3x200 ml Multipack,1,1,375,375,"Amrit Corp Ltd (Unit Amrit Food), Amrit Nagar, G.T. Road, Ghaziabad, U.P. - 201009 & 145/1, Ground Floor, Shahpur Jat, Delhi-110049",India,['1209643'],['13317008000352'],https://datalabs.siva3.io/image/Eunimart_groceries_209643_2-sleepy-owl-cold-brew-coffee-sweet.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Ready to drink.,"['EAN Code: 1209643', 'Country of origin: India', 'FSSAI Number: 13317008000352', 'Manufacturer Name and : Amrit Corp Ltd (Unit Amrit Food), Amrit Nagar, G.T. Road, Ghaziabad, U.P. - 201009 & 145/1, Ground Floor, Shahpur Jat, Delhi-110049', 'Marketed by: Sleepy Owl Coffee Pvt Ltd 145/1, Ground Floor, Shahpur Jat, Delhi-110049', 'Best Before 01-05-2023', '","Sleepy Owl Coffee Pvt Ltd 145/1, Ground Floor, Shahpur Jat, Delhi-110049",-,-,-,-,"Coffee, Milk & Sugar",-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-10,Sleepy Owl,"Sleepy Owl Cold Brew Coffee - Sweet, 6x200 ml Multipack","Sleepy Owl Sweet is a cold-brewed iced coffee made from the highest quality 100% Grade A coffee sourced straight from Chikmagalur. Made with just 13 grams of sugar and a little milk, Sleepy Owl Sweet is the perfect functional beverage for all lovers of coffee. The bottles contain 200ml of iced coffee and are made with love at our production facility in Ghaziabad. Each bottle has a shelf life of 120 days, which is achieved without any preservatives due to a special production process we use. The bottles are capped with easy to pull pop off caps and have an ambient shelf life meaning they can be stored in cold or warm temperature.",6x200 ml Multipack,ml,6x200 ml Multipack,1,1,750,750,"Amrit Corp Ltd (Unit Amrit Food), Amrit Nagar, G.T. Road, Ghaziabad, U.P. - 201009 & 145/1, Ground Floor, Shahpur Jat, Delhi-110049",India,['1213466'],['13317008000352'],https://datalabs.siva3.io/image/Eunimart_groceries_213466_1-sleepy-owl-cold-brew-coffee-sweet.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Ready to drink.,"['EAN Code: 1213466', 'Country of origin: India', 'FSSAI Number: 13317008000352', 'Manufacturer Name and : Amrit Corp Ltd (Unit Amrit Food), Amrit Nagar, G.T. Road, Ghaziabad, U.P. - 201009 & 145/1, Ground Floor, Shahpur Jat, Delhi-110049', 'Marketed by: Sleepy Owl Coffee Pvt Ltd 145/1, Ground Floor, Shahpur Jat, Delhi-110049', 'Best Before 01-05-2023', '","Sleepy Owl Coffee Pvt Ltd 145/1, Ground Floor, Shahpur Jat, Delhi-110049",-,-,-,-,"Coffee, Milk & Sugar",-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-10,Sleepy Owl,"Sleepy Owl Cold Brew Coffee Classic + Coffee Sweet + Hazelnut Coffee (2x200ml each), Combo 3 Items","Sleepy Owl Cold Brew Coffee (Classic) 2x200 ml
Sleepy Owl Classic is a cold-brewed iced coffee made from the highest quality 100% Grade A coffee sourced straight from Chikmagalur. Made with just 8 grams of sugar and a little milk, Sleepy Owl Classic is the perfect functional beverage for all lovers of coffee. The bottles contain 200ml of iced coffee and are made with love at our production facility in Ghaziabad. Each bottle has a shelf life of 120 days, which is achieved without any preservatives due to a special production process we use. 

Sleepy Owl Cold Brew Coffee (Sweet) 2x200 ml

Sleepy Owl Hazelnut Coffee 2x200 ml",Combo 3 Items,Combo  Items,Combo 3 Items,3,1,750,750,"Amrit Corp Ltd. (Unit Amrit Food), Amrit Nagar, G.T. Road, Ghaziabad, U.P. - 201009",India,['1213477'],"['13317008000352,10013051000634']",https://datalabs.siva3.io/image/Eunimart_groceries_213477_1-sleepy-owl-cold-brew-coffee-classic-coffee-sweet-hazelnut-coffee-2x200ml-each.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Sleepy Owl Cold Brew Coffee (Classic) 2x200 ml
Ready to drink.

Sleepy Owl Cold Brew Coffee (Sweet) 2x200 ml
Ready to drink.

Sleepy Owl Hazelnut Coffee 2x200 ml
Ready to use.","['EAN Code: 1213477', 'FSSAI Number: 13317008000352, 10013051000634', 'Manufacturer Name & : Amrit Corp Ltd. (Unit Amrit Food), Amrit Nagar, G.T. Road, Ghaziabad, U.P. - 201009', 'Marketed By: Sleepy Owl Coffee Private Limited, 145/1, Ground Floor, Shahpur Jat, Delhi-110049', 'Country of Origin: India', 'Best Before 01-05-2023', '","Sleepy Owl Coffee Private Limited, 145/1, Ground Floor, Shahpur Jat, Delhi-110049",-,-,-,-,"Sleepy Owl Cold Brew Coffee (Classic) 2x200 ml
Coffee, Milk & Sugar.

Sleepy Owl Cold Brew Coffee (Sweet) 2x200 ml
Coffee, Milk & Sugar
Sleepy Owl Hazelnut Coffee 2x200 ml
Coffee, Milk & Sugar. Contains added flavours (Natural Identical Flavouring).",-
